Apyg. Nr.;Apygardos pavadinimas;Apyl. Nr.;Apylinkės pavadinimas;Apylinkės Adresas;Kiekis
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;49
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;16
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;3
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;51
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;3
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;30
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;18
55;Nemenčinės;37;Pikeliškių;Adresas: Dvaro g. 27, Pikeliškių k., Riešės sen., Vilniaus r.;98
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;26
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;82
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;10
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;37
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;104
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;39
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;22
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;11
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;26
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;7
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;136
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;17
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;170
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;28
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;25
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;11
55;Nemenčinės;5;Platiniškių;Adresas: Kriaučiūnų g. 61, Vilniaus m.;29
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;13
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;7
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;61
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;534
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;9
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;51
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;14
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;10
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;60
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;32
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;130
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;960
55;Nemenčinės;2;Riešės;Adresas: Beržų g. 2a, Riešės k., Vilniaus r.;16
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;8
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;5
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;3
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;5
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;1
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;14
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;3
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;8
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;2
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;6
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;29
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;3
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;47
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;14
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;144
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;7
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;1
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;322
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;16
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;13
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;31
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;21
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;2
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;36
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;11
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;20
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;1
55;Nemenčinės;30;Rudausių;Adresas: Mokyklos g. 2, Rudausių k., Nemenčinės sen., Vilniaus r.;25
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;5
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;10
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;21
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;68
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;6
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;2
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;62
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;26
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;3
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;13
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;5
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;1
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;12
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;18
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;5
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;5
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;5
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;8
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;170
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;8
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;1
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;1
55;Nemenčinės;47;Skirlėnų;Adresas: Skirlėnų g. 4, Skirlėnų k., Sužionių sen., Vilniaus r.;2
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;28
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;93
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;30
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;35
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;6
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;30
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;4
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;209
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;13
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;9
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;39
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;19
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;13
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;103
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;9
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;4
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;219
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;14
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;20
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;38
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;476
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;19
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;2
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;429
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;1
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;20
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;10
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;39
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;21
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;42
55;Nemenčinės;44;Sudervės;Adresas: Vilniaus g. 25, Sudervės k., Vilniaus r.;13
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;1
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;3
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;4
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;24
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;7
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;11
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;13
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;1
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;4
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;3
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;5
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;2
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;8
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;47
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;4
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;3
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;35
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;2
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;3
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;2
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;4
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;13
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;421
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;9
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;10
55;Nemenčinės;45;Sužionių;Adresas: Kalvinės g. 1, Sužionių k., Sužionių sen., Vilniaus r.;1
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;22
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;11
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;5
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;80
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;7
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;2
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;1
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;1
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;17
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;6
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;10
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;53
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;2
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;12
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;13
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;6
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;2
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;4
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;9
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;2
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;22
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;3
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;5
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;309
55;Nemenčinės;46;Veriškių;Adresas: Dvarvietės g. 10, Veriškių k., Sužionių sen. Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;17
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;6
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;4
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;9
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;9
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;8
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;6
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;18
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;18
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;2
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;7
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;43
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;5
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;4
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;7
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;3
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;10
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;30
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;5
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;21
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;11
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;3
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;5
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;6
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;22
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;1
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;4
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;2
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;2
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;5
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;9
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;16
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;16
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;5
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;5
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;252
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;2
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;14
55;Nemenčinės;35;Visalaukės;Adresas: Šviesos g. 9, Visalaukės I k., Vilniaus r.;4
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;55
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;224
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;16
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;20
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;8
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;16
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;9
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;7
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;22
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;62
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;12
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;31
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;1
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;28
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;20
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;10
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;27
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;22
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;9
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;63
56;Šalčininkų-Vilniaus;28;Akmenynės;Adresas: Senoji g. 3, Akmenynės k., Šalčininkų r.;22
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;127
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;0
56;Šalčininkų-Vilniaus;24;Baltosios Vokės;Adresas: Vilniaus g. 10, Baltosios Vokės mstl., Šalčininkų r.;18
